Nome, Media, Desvio, Curtose, Mediana, Energia(10), Entropia(10), Contraste(10), Variancia(10), Homogeneidade(10), Energia(01), Entropia(01), Contraste(01), Variancia(01), Homogeneidade(01),Energia(1-1), Entropia(1-1), Contraste(1-1), Variancia(1-1), Homogeneidade(1-1), Classe
RT22_29.jpg, 150.000000, 9363.747070, 9.315534, 19.500000, 12955206.000000, 3599.333984, 4689.000000, 19.000000, 12959895.000000, 1850754.000000, 1360.424194, 2217.000000, -3.000000, 1852971.000000, 3563127.000000, 1887.624756, 4613.000000, 11.000000, 3567740.000000, Piso
RT22_30.jpg, 147.000000, 9557.621094, 10.508443, 134.000000, 2710118.000000, 1646.243652, 3658.000000, 2.000000, 2713776.000000, 1925774.000000, 1387.722534, 3535.000000, -11.000000, 1929309.000000, 3686064.000000, 1919.912476, 8385.000000, 59.000000, 3694449.000000, Piso
RT22_31.jpg, 149.000000, 8050.436035, 4.838293, 63.500000, 3655143.000000, 1911.842773, 4200.000000, -4.000000, 3659343.000000, 1355266.000000, 1164.158936, 2402.000000, -22.000000, 1357668.000000, 2129481.000000, 1459.274170, 5247.000000, -7.000000, 2134728.000000, Piso
RT22_32.jpg, 150.000000, 9282.214844, 7.956121, 45.000000, 38074312.000000, 6170.438477, 21393.000000, 35.000000, 38095720.000000, 13127762.000000, 3623.225342, 7916.000000, 4.000000, 13135678.000000, 1977183.000000, 1406.123413, 6058.000000, 4.000000, 1983241.000000, Piso
RT22_33.jpg, 156.000000, 10840.845703, 14.424163, 95.000000, 2739256.000000, 1655.069824, 2911.000000, 1.000000, 2742167.000000, 12816820.000000, 3580.058594, 6966.000000, -18.000000, 12823786.000000, 34940628.000000, 5911.059570, 20088.000000, 18.000000, 34960760.000000, Piso
RT22_34.jpg, 155.000000, 10329.946289, 11.199045, 20.000000, 2662300.000000, 1631.655640, 1344.000000, -14.000000, 2663644.000000, 4594117.000000, 2143.389160, 2107.000000, -13.000000, 4596224.000000, 2980946.000000, 1726.541626, 2577.000000, 3.000000, 2983523.000000, Piso
RT22_35.jpg, 154.000000, 10031.979492, 11.605896, 19.000000, 3034008.000000, 1741.840454, 2289.000000, -9.000000, 3036297.000000, 19146612.000000, 4375.684082, 4792.000000, 36.000000, 19151440.000000, 3132234.000000, 1769.811890, 3819.000000, -39.000000, 3136053.000000, Piso
RT22_36.jpg, 151.000000, 9497.633789, 9.445274, 55.500000, 4101170.000000, 2025.134521, 4445.000000, 5.000000, 4105615.000000, 8610350.000000, 2934.339844, 7094.000000, 24.000000, 8617444.000000, 8530169.000000, 2920.645264, 11693.000000, -37.000000, 8541862.000000, Piso
RT22_37.jpg, 155.000000, 8498.521484, 8.385618, 178.000000, 1987588.000000, 1409.818481, 3271.000000, 1.000000, 1990859.000000, 2088529.000000, 1445.174438, 3049.000000, 19.000000, 2091578.000000, 3321041.000000, 1822.372314, 7845.000000, -9.000000, 3328886.000000, Piso
RT22_38.jpg, 152.000000, 10253.854492, 11.582168, 34.000000, 9821170.000000, 3133.874512, 7089.000000, 7.000000, 9828259.000000, 6254917.000000, 2500.983154, 5335.000000, -1.000000, 6260252.000000, 15153040.000000, 3892.690674, 14920.000000, 2.000000, 15167960.000000, Piso
RT22_39.jpg, 155.000000, 9573.901367, 11.829962, 73.000000, 6259222.000000, 2501.843750, 4432.000000, 28.000000, 6263654.000000, 8395097.000000, 2897.429443, 4663.000000, -3.000000, 8399760.000000, 8630871.000000, 2937.834473, 8780.000000, 26.000000, 8639651.000000, Piso
RT22_40.jpg, 155.000000, 9887.219727, 11.586269, 34.500000, 4068510.000000, 2017.054810, 3334.000000, 14.000000, 4071844.000000, 4523386.000000, 2126.825439, 2993.000000, -5.000000, 4526379.000000, 4625465.000000, 2150.689453, 5949.000000, 9.000000, 4631414.000000, Piso
RT24_21.jpg, 117.000000, 7734.253418, 3.971133, 275.000000, 3194397.000000, 1787.287598, 14867.000000, -49.000000, 3209264.000000, 2663679.000000, 1632.078125, 14830.000000, 24.000000, 2678509.000000, 687821.000000, 829.349731, 13254.000000, -34.000000, 701075.000000, Tapete
RT24_22.jpg, 119.000000, 7282.491699, 3.415526, 399.500000, 509267.000000, 713.629456, 11040.000000, -14.000000, 520307.000000, 2057247.000000, 1434.310669, 13920.000000, 8.000000, 2071167.000000, 556634.000000, 746.079102, 20056.000000, -62.000000, 576690.000000, Tapete
RT24_23.jpg, 120.000000, 6917.122070, 3.075779, 592.000000, 1880192.000000, 1371.200928, 26384.000000, -68.000000, 1906576.000000, 1453426.000000, 1205.581177, 18316.000000, -20.000000, 1471742.000000, 499720.000000, 706.908752, 16587.000000, 17.000000, 516307.000000, Tapete
RT24_24.jpg, 132.000000, 6760.869629, 3.048666, 772.500000, 1548237.000000, 1244.281738, 29177.000000, -27.000000, 1577414.000000, 376008.000000, 613.194885, 11928.000000, -34.000000, 387936.000000, 375435.000000, 612.727539, 17835.000000, 53.000000, 393270.000000, Tapete
RT24_25.jpg, 119.000000, 6866.397949, 3.049295, 598.500000, 1301784.000000, 1140.957520, 40147.000000, -63.000000, 1341931.000000, 628782.000000, 792.957764, 12294.000000, -30.000000, 641076.000000, 443341.000000, 665.838562, 30144.000000, -12.000000, 473485.000000, Tapete
RT24_26.jpg, 118.000000, 7582.216797, 3.505144, 183.500000, 18317148.000000, 4279.853516, 28379.000000, -57.000000, 18345560.000000, 3031746.000000, 1741.190918, 6240.000000, 0.000000, 3037986.000000, 644323.000000, 802.697327, 7228.000000, -40.000000, 651551.000000, Tapete
RT24_27.jpg, 119.000000, 6934.298340, 3.143529, 620.000000, 567629.000000, 753.411560, 14895.000000, -33.000000, 582524.000000, 1181952.000000, 1087.176147, 13756.000000, -6.000000, 1195708.000000, 419234.000000, 647.482788, 18530.000000, -6.000000, 437764.000000, Tapete
RT24_28.jpg, 122.000000, 7035.033691, 3.280297, 564.500000, 425942.000000, 652.642334, 18737.000000, -47.000000, 444679.000000, 1047606.000000, 1023.526245, 18936.000000, -28.000000, 1066542.000000, 340653.000000, 583.654846, 22392.000000, -12.000000, 363045.000000, Tapete
RT24_29.jpg, 117.000000, 7350.905762, 3.364028, 355.000000, 545481.000000, 738.566833, 15590.000000, 0.000000, 561071.000000, 671077.000000, 819.192871, 17165.000000, -11.000000, 688242.000000, 536077.000000, 732.172791, 28063.000000, 15.000000, 564140.000000, Tapete
RT24_30.jpg, 108.000000, 6763.688477, 2.954772, 677.000000, 1025209.000000, 1012.526062, 21820.000000, -8.000000, 1047029.000000, 383353.000000, 619.155090, 11964.000000, 0.000000, 395317.000000, 612356.000000, 782.531799, 31316.000000, -34.000000, 643672.000000, Tapete
RT24_31.jpg, 114.000000, 6799.649902, 2.781892, 502.000000, 368095.000000, 606.708313, 11797.000000, -1.000000, 379892.000000, 632448.000000, 795.265991, 16031.000000, -43.000000, 648479.000000, 543757.000000, 737.398804, 24240.000000, 40.000000, 567997.000000, Tapete
RT24_32.jpg, 116.000000, 6556.730957, 2.735893, 595.500000, 669699.000000, 818.351379, 13224.000000, 86.000000, 682923.000000, 848056.000000, 920.899536, 18757.000000, 33.000000, 866813.000000, 666674.000000, 816.501099, 26198.000000, -26.000000, 692872.000000, Tapete
RT24_33.jpg, 108.000000, 6299.369629, 2.296409, 713.500000, 1781789.000000, 1334.836670, 7485.000000, 45.000000, 1789274.000000, 2659187.000000, 1630.701416, 13575.000000, 119.000000, 2672762.000000, 544166.000000, 737.676086, 8547.000000, -33.000000, 552713.000000, Tapete
RT24_34.jpg, 124.000000, 6740.507324, 2.868874, 602.000000, 674855.000000, 821.495605, 6584.000000, -48.000000, 681439.000000, 6517865.000000, 2553.010986, 11314.000000, 38.000000, 6529179.000000, 567121.000000, 753.074341, 8831.000000, -67.000000, 575952.000000, Tapete
RT24_35.jpg, 116.000000, 6952.166016, 2.802001, 310.000000, 879213.000000, 937.663574, 6557.000000, -61.000000, 885770.000000, 6816067.000000, 2610.759766, 10399.000000, -25.000000, 6826466.000000, 718354.000000, 847.557678, 6576.000000, -52.000000, 724930.000000, Tapete
RT24_36.jpg, 122.000000, 7356.785645, 3.322184, 322.500000, 523428.000000, 723.483215, 10318.000000, 0.000000, 533746.000000, 1144837.000000, 1069.970581, 13466.000000, 22.000000, 1158303.000000, 481126.000000, 693.632446, 16524.000000, -2.000000, 497650.000000, Tapete
RT24_37.jpg, 118.000000, 7685.959473, 3.792919, 115.500000, 3514904.000000, 1874.807739, 14036.000000, 26.000000, 3528940.000000, 1433742.000000, 1197.389648, 14922.000000, -26.000000, 1448664.000000, 484224.000000, 695.862061, 10549.000000, 7.000000, 494773.000000, Tapete
RT24_38.jpg, 115.000000, 7620.766602, 3.666684, 153.000000, 875869.000000, 935.878723, 8495.000000, -11.000000, 884364.000000, 710434.000000, 842.872498, 5263.000000, 21.000000, 715697.000000, 776762.000000, 881.341003, 14085.000000, -23.000000, 790847.000000, Tapete
RT24_39.jpg, 117.000000, 7476.393555, 3.594570, 280.500000, 550887.000000, 742.217651, 12602.000000, 14.000000, 563489.000000, 579501.000000, 761.249634, 12040.000000, 32.000000, 591541.000000, 575366.000000, 758.528870, 23611.000000, -15.000000, 598977.000000, Tapete
RT24_40.jpg, 121.000000, 7507.581055, 3.568965, 252.000000, 546507.000000, 739.261108, 12658.000000, 34.000000, 559165.000000, 763383.000000, 873.717896, 11562.000000, 32.000000, 774945.000000, 501624.000000, 708.254211, 19019.000000, -17.000000, 520643.000000, Tapete
RT3_21.jpg, 127.000000, 4588.569336, 2.050156, 3329.000000, 1184570.000000, 1088.379517, 35882.000000, -434.000000, 1220452.000000, 890550.000000, 943.689575, 36159.000000, 681.000000, 926709.000000, 182966.000000, 427.745239, 28856.000000, -648.000000, 211822.000000, Rochas
RT3_22.jpg, 130.000000, 4455.257812, 2.021244, 3491.500000, 549637.000000, 741.375061, 31461.000000, -391.000000, 581098.000000, 229264.000000, 478.815216, 12624.000000, 188.000000, 241888.000000, 770861.000000, 877.986877, 65951.000000, -757.000000, 836812.000000, Rochas
RT3_23.jpg, 126.000000, 4363.387695, 2.033912, 3242.500000, 997299.000000, 998.648560, 49298.000000, -416.000000, 1046597.000000, 716285.000000, 846.336243, 31874.000000, -12.000000, 748159.000000, 1021277.000000, 1010.582520, 76156.000000, -444.000000, 1097433.000000, Rochas
RT3_24.jpg, 134.000000, 3718.793945, 1.820980, 4461.500000, 1701960.000000, 1304.591919, 28744.000000, -320.000000, 1730704.000000, 625859.000000, 791.112488, 13175.000000, 193.000000, 639034.000000, 203817.000000, 451.460968, 15592.000000, -282.000000, 219409.000000, Rochas
RT3_25.jpg, 130.000000, 3792.364502, 1.806139, 4050.500000, 392568.000000, 626.552490, 16385.000000, -337.000000, 408953.000000, 327379.000000, 572.170410, 11789.000000, 123.000000, 339168.000000, 198824.000000, 445.896851, 20036.000000, -466.000000, 218860.000000, Rochas
RT3_26.jpg, 128.000000, 3658.219727, 1.827974, 4857.500000, 2942024.000000, 1715.232910, 38947.000000, -361.000000, 2980971.000000, 221373.000000, 470.502930, 9261.000000, 377.000000, 230634.000000, 280254.000000, 529.390198, 23179.000000, -705.000000, 303433.000000, Rochas
RT3_27.jpg, 129.000000, 3495.125488, 1.668855, 4736.500000, 420259.000000, 648.273865, 11018.000000, -176.000000, 431277.000000, 469790.000000, 685.412292, 11590.000000, 324.000000, 481380.000000, 271554.000000, 521.108459, 17623.000000, -473.000000, 289177.000000, Rochas
RT3_28.jpg, 133.000000, 4066.739502, 1.969726, 3680.500000, 319824.000000, 565.529846, 13547.000000, -201.000000, 333371.000000, 4792633.000000, 2189.208252, 47155.000000, 69.000000, 4839788.000000, 258677.000000, 508.602997, 20205.000000, -231.000000, 278882.000000, Rochas
RT3_29.jpg, 133.000000, 4213.524414, 2.032551, 3839.500000, 1620026.000000, 1272.802368, 34388.000000, -344.000000, 1654414.000000, 1016033.000000, 1007.984619, 17237.000000, 157.000000, 1033270.000000, 188870.000000, 434.591766, 16578.000000, -352.000000, 205448.000000, Rochas
RT3_30.jpg, 134.000000, 3931.495117, 1.737944, 4180.000000, 1351622.000000, 1162.592773, 13289.000000, 83.000000, 1364911.000000, 368112.000000, 606.722351, 11226.000000, 356.000000, 379338.000000, 413103.000000, 642.730896, 17356.000000, -414.000000, 430459.000000, Rochas
RT3_31.jpg, 129.000000, 4570.160645, 2.179048, 3660.000000, 454146.000000, 673.903564, 8215.000000, 63.000000, 462361.000000, 1302716.000000, 1141.365845, 24674.000000, 468.000000, 1327390.000000, 940064.000000, 969.568970, 30272.000000, -422.000000, 970336.000000, Rochas
