Nome, Media, Desvio, Curtose, Mediana, Energia(10), Entropia(10), Contraste(10), Variancia(10), Homogeneidade(10), Energia(01), Entropia(01), Contraste(01), Variancia(01), Homogeneidade(01),Energia(1-1), Entropia(1-1), Contraste(1-1), Variancia(1-1), Homogeneidade(1-1), Classe
RT22_2.jpg, 156.000000, 12153.376953, 18.504286, 75.000000, 7500761.000000, 2738.751709, 4497.000000, -11.000000, 7505258.000000, 4657307.000000, 2158.079590, 3440.000000, 0.000000, 4660747.000000, 9344105.000000, 3056.812988, 8610.000000, -2.000000, 9352715.000000, Piso
RT22_20.jpg, 156.000000, 8849.579102, 6.775016, 12.500000, 2943624.000000, 1715.699219, 3016.000000, 32.000000, 2946640.000000, 1815694.000000, 1347.476929, 2246.000000, 16.000000, 1817940.000000, 14951201.000000, 3866.678223, 12177.000000, 51.000000, 14963378.000000, Piso
RT22_3.jpg, 151.000000, 10482.577148, 12.643586, 36.500000, 4153161.000000, 2037.930542, 1773.000000, -7.000000, 4154934.000000, 4582214.000000, 2140.610596, 2303.000000, -23.000000, 4584517.000000, 4550933.000000, 2133.291504, 3521.000000, 21.000000, 4554454.000000, Piso
RT22_4.jpg, 155.000000, 11066.829102, 15.799595, 8.000000, 2729732.000000, 1652.190063, 2079.000000, -11.000000, 2731811.000000, 70659744.000000, 8405.934570, 8697.000000, 63.000000, 70668464.000000, 3399104.000000, 1843.665894, 3832.000000, -42.000000, 3402936.000000, Piso
RT22_5.jpg, 152.000000, 10655.070312, 13.159895, 35.500000, 2410197.000000, 1552.480957, 2779.000000, -1.000000, 2412976.000000, 4556732.000000, 2134.650391, 3814.000000, 12.000000, 4560546.000000, 14986123.000000, 3871.191406, 12603.000000, -35.000000, 14998726.000000, Piso
RT22_6.jpg, 151.000000, 8337.099609, 6.834740, 328.500000, 1842766.000000, 1357.485229, 3581.000000, 9.000000, 1846347.000000, 2273717.000000, 1507.884888, 3772.000000, 14.000000, 2277489.000000, 2166664.000000, 1471.959229, 7215.000000, 5.000000, 2173879.000000, Piso
RT22_7.jpg, 151.000000, 8668.881836, 6.690376, 72.000000, 1472568.000000, 1213.494141, 3303.000000, 19.000000, 1475871.000000, 1790056.000000, 1337.929688, 3623.000000, 5.000000, 1793679.000000, 2742600.000000, 1656.079712, 8260.000000, 8.000000, 2750860.000000, Piso
RT22_8.jpg, 153.000000, 9281.348633, 10.970347, 58.500000, 2499651.000000, 1581.028442, 3229.000000, 3.000000, 2502880.000000, 2154027.000000, 1467.660400, 2579.000000, 5.000000, 2156606.000000, 3848848.000000, 1961.848145, 6997.000000, -9.000000, 3855845.000000, Piso
RT22_9.jpg, 153.000000, 8981.285156, 9.426976, 51.000000, 3274993.000000, 1809.694214, 3284.000000, 8.000000, 3278277.000000, 2707892.000000, 1645.567383, 2522.000000, -24.000000, 2710414.000000, 3883101.000000, 1970.558594, 6232.000000, 22.000000, 3889333.000000, Piso
RT24_1.jpg, 117.000000, 8135.364258, 4.185387, 164.500000, 519082.000000, 720.473450, 10956.000000, -12.000000, 530038.000000, 714085.000000, 845.035522, 11019.000000, -43.000000, 725104.000000, 551630.000000, 742.717957, 19524.000000, 12.000000, 571154.000000, Tapete
RT24_10.jpg, 124.000000, 7635.418457, 3.378013, 108.000000, 11845529.000000, 3441.733398, 5814.000000, -72.000000, 11851343.000000, 10023141.000000, 3165.934570, 4134.000000, -18.000000, 10027275.000000, 1716797.000000, 1310.265991, 2916.000000, -18.000000, 1719713.000000, Tapete
RT24_11.jpg, 132.000000, 7339.106445, 3.258030, 250.500000, 2392516.000000, 1546.776001, 9495.000000, -45.000000, 2402011.000000, 2300897.000000, 1516.870850, 7186.000000, -6.000000, 2308083.000000, 6259780.000000, 2501.955322, 26653.000000, -81.000000, 6286433.000000, Tapete
RT24_12.jpg, 111.000000, 7522.677734, 3.452334, 224.000000, 838010.000000, 915.428833, 15034.000000, -72.000000, 853044.000000, 591406.000000, 769.029236, 8754.000000, -26.000000, 600160.000000, 725523.000000, 851.776367, 19734.000000, -4.000000, 745257.000000, Tapete
RT24_13.jpg, 117.000000, 8713.728516, 4.942862, 113.500000, 2088008.000000, 1444.994141, 14696.000000, -18.000000, 2102704.000000, 677427.000000, 823.059509, 10423.000000, -5.000000, 687850.000000, 700654.000000, 837.050781, 17064.000000, 30.000000, 717718.000000, Tapete
RT24_14.jpg, 120.000000, 7604.538574, 3.870395, 334.500000, 509175.000000, 713.565002, 10343.000000, -5.000000, 519518.000000, 539204.000000, 734.305115, 11849.000000, 5.000000, 551053.000000, 808251.000000, 899.027832, 28009.000000, -11.000000, 836260.000000, Tapete
RT24_15.jpg, 121.000000, 7677.399414, 4.070035, 366.500000, 740741.000000, 860.663086, 7486.000000, -32.000000, 748227.000000, 633125.000000, 795.691528, 6470.000000, 16.000000, 639595.000000, 898987.000000, 948.149231, 16831.000000, -27.000000, 915818.000000, Tapete
RT24_16.jpg, 126.000000, 7013.573730, 3.265238, 623.500000, 546551.000000, 739.290894, 19993.000000, -43.000000, 566544.000000, 1168183.000000, 1080.825195, 17645.000000, 13.000000, 1185828.000000, 281976.000000, 531.014099, 21941.000000, -119.000000, 303917.000000, Tapete
RT24_17.jpg, 118.000000, 7718.947754, 3.555423, 111.500000, 3093101.000000, 1758.721436, 7887.000000, -13.000000, 3100988.000000, 2852007.000000, 1688.788574, 6276.000000, -26.000000, 2858283.000000, 2673694.000000, 1635.143433, 10192.000000, -6.000000, 2683886.000000, Tapete
RT24_18.jpg, 114.000000, 6663.440918, 2.750382, 637.500000, 360676.000000, 600.563049, 11404.000000, -26.000000, 372080.000000, 1475234.000000, 1214.592163, 20235.000000, -23.000000, 1495469.000000, 287611.000000, 536.293762, 16826.000000, -34.000000, 304437.000000, Tapete
RT24_19.jpg, 126.000000, 7257.038086, 3.285981, 367.000000, 419762.000000, 647.890442, 14684.000000, -42.000000, 434446.000000, 2263396.000000, 1504.458740, 18984.000000, -30.000000, 2282380.000000, 449772.000000, 670.650452, 24020.000000, 0.000000, 473792.000000, Tapete
RT24_2.jpg, 125.000000, 6771.741211, 2.941395, 706.500000, 910917.000000, 954.419739, 23704.000000, -30.000000, 934621.000000, 831993.000000, 912.136475, 14879.000000, -27.000000, 846872.000000, 838446.000000, 915.666992, 32890.000000, 2.000000, 871336.000000, Tapete
RT24_20.jpg, 130.000000, 7277.055664, 3.610370, 519.000000, 993021.000000, 996.504395, 14583.000000, -7.000000, 1007604.000000, 788847.000000, 888.170593, 14203.000000, 23.000000, 803050.000000, 447400.000000, 668.879639, 19763.000000, -33.000000, 467163.000000, Tapete
RT24_3.jpg, 117.000000, 6733.638672, 2.903602, 680.000000, 1554154.000000, 1246.657104, 19399.000000, -47.000000, 1573553.000000, 1341604.000000, 1158.276245, 12156.000000, -60.000000, 1353760.000000, 362206.000000, 601.835510, 12299.000000, -1.000000, 374505.000000, Tapete
RT24_4.jpg, 128.000000, 7337.266113, 3.401456, 357.000000, 532057.000000, 729.422363, 11082.000000, -36.000000, 543139.000000, 2343596.000000, 1530.880737, 18751.000000, -53.000000, 2362347.000000, 632737.000000, 795.447693, 18045.000000, 5.000000, 650782.000000, Tapete
RT24_5.jpg, 122.000000, 7102.429688, 3.129811, 427.500000, 685601.000000, 828.010254, 17386.000000, -30.000000, 702987.000000, 525174.000000, 724.688904, 11401.000000, -35.000000, 536575.000000, 584429.000000, 764.479553, 25306.000000, 6.000000, 609735.000000, Tapete
RT24_6.jpg, 128.000000, 7154.393555, 3.246425, 474.000000, 560956.000000, 748.969971, 15783.000000, -49.000000, 576739.000000, 1450419.000000, 1204.333374, 16223.000000, -31.000000, 1466642.000000, 491096.000000, 700.782410, 19282.000000, -56.000000, 510378.000000, Tapete
RT24_7.jpg, 111.000000, 7550.327637, 3.388006, 153.000000, 1258165.000000, 1121.679565, 2220.000000, -38.000000, 1260385.000000, 1152470.000000, 1073.531616, 1948.000000, -8.000000, 1154418.000000, 1375265.000000, 1172.716919, 3677.000000, -19.000000, 1378942.000000, Tapete
RT24_8.jpg, 115.000000, 6877.680176, 2.984044, 589.500000, 1049115.000000, 1024.263184, 23729.000000, -17.000000, 1072844.000000, 424455.000000, 651.502136, 9035.000000, -15.000000, 433490.000000, 736786.000000, 858.362366, 26593.000000, 9.000000, 763379.000000, Tapete
RT24_9.jpg, 119.000000, 6884.465332, 3.266382, 693.500000, 1757334.000000, 1325.644775, 24645.000000, -7.000000, 1781979.000000, 1589267.000000, 1260.661377, 26831.000000, -47.000000, 1616098.000000, 351134.000000, 592.565613, 15364.000000, 16.000000, 366498.000000, Tapete
RT3_1.jpg, 121.000000, 3769.114502, 1.751073, 3945.000000, 101358.000000, 318.367706, 69147.000000, -457.000000, 170505.000000, 78963.000000, 281.003571, 57255.000000, 245.000000, 136218.000000, 84573.000000, 290.814362, 95079.000000, -633.000000, 179652.000000, Rochas
RT3_10.jpg, 126.000000, 3323.420654, 1.784035, 4448.000000, 76861.000000, 277.238159, 59323.000000, -363.000000, 136184.000000, 156742.000000, 395.906555, 120567.000000, 727.000000, 277309.000000, 119140.000000, 345.166626, 155102.000000, -836.000000, 274242.000000, Rochas
RT3_11.jpg, 126.000000, 3804.469971, 1.884834, 3907.500000, 78119.000000, 279.497772, 78274.000000, -698.000000, 156393.000000, 103147.000000, 321.165070, 74890.000000, -176.000000, 178037.000000, 72381.000000, 269.037170, 90184.000000, -556.000000, 162565.000000, Rochas
RT3_12.jpg, 127.000000, 3929.227295, 1.850207, 3803.000000, 83141.000000, 288.341797, 67317.000000, -399.000000, 150458.000000, 112063.000000, 334.758118, 70609.000000, -147.000000, 182672.000000, 92716.000000, 304.493011, 90356.000000, -406.000000, 183072.000000, Rochas
RT3_13.jpg, 122.000000, 3348.816895, 1.752192, 4415.000000, 84586.000000, 290.836731, 60745.000000, -285.000000, 145331.000000, 110407.000000, 332.275482, 84800.000000, 638.000000, 195207.000000, 74217.000000, 272.427979, 91071.000000, -823.000000, 165288.000000, Rochas
RT3_14.jpg, 128.000000, 3931.572266, 1.805739, 3969.500000, 385601.000000, 620.967773, 36415.000000, -457.000000, 422016.000000, 323523.000000, 568.790833, 28145.000000, 301.000000, 351668.000000, 156657.000000, 395.799194, 38161.000000, -577.000000, 194818.000000, Rochas
RT3_15.jpg, 127.000000, 3633.381592, 1.789268, 4334.500000, 281843.000000, 530.888855, 35010.000000, -544.000000, 316853.000000, 217492.000000, 466.360382, 25157.000000, 325.000000, 242649.000000, 344778.000000, 587.177979, 74939.000000, -909.000000, 419717.000000, Rochas
RT3_16.jpg, 126.000000, 3710.591797, 1.769734, 4347.000000, 176147.000000, 419.698700, 22466.000000, -374.000000, 198613.000000, 150591.000000, 388.060577, 22308.000000, 492.000000, 172899.000000, 169812.000000, 412.082520, 53797.000000, -871.000000, 223609.000000, Rochas
RT3_17.jpg, 124.000000, 4316.785156, 1.933372, 3738.000000, 695082.000000, 833.715759, 77153.000000, -723.000000, 772235.000000, 383766.000000, 619.488525, 42305.000000, -177.000000, 426071.000000, 126303.000000, 355.391327, 39103.000000, -365.000000, 165406.000000, Rochas
RT3_18.jpg, 125.000000, 4309.657227, 1.910516, 3596.500000, 257589.000000, 507.532257, 47132.000000, -626.000000, 304721.000000, 159503.000000, 399.378265, 21470.000000, 182.000000, 180973.000000, 471287.000000, 686.503479, 112916.000000, -810.000000, 584203.000000, Rochas
RT3_19.jpg, 127.000000, 4612.914062, 2.119059, 3455.500000, 758050.000000, 870.660645, 51098.000000, -638.000000, 809148.000000, 416703.000000, 645.525391, 22357.000000, 383.000000, 439060.000000, 1111685.000000, 1054.364746, 127369.000000, -1097.000000, 1239054.000000, Rochas
RT3_2.jpg, 123.000000, 3484.977783, 1.709599, 4306.000000, 73244.000000, 270.636292, 66196.000000, -850.000000, 139440.000000, 110124.000000, 331.849365, 65616.000000, 314.000000, 175740.000000, 87392.000000, 295.621368, 104108.000000, -1030.000000, 191500.000000, Rochas
RT3_20.jpg, 130.000000, 4129.248047, 1.848779, 3837.000000, 1044697.000000, 1022.104187, 33620.000000, -352.000000, 1078317.000000, 1059664.000000, 1029.399780, 40997.000000, 677.000000, 1100661.000000, 150263.000000, 387.637726, 24764.000000, -610.000000, 175027.000000, Rochas
RT3_3.jpg, 122.000000, 3432.267090, 1.707716, 4320.500000, 127823.000000, 357.523438, 67359.000000, -623.000000, 195182.000000, 114934.000000, 339.019165, 68200.000000, 646.000000, 183134.000000, 64111.000000, 253.201508, 73967.000000, -913.000000, 138078.000000, Rochas
RT3_4.jpg, 120.000000, 3717.540283, 1.791639, 4071.500000, 107256.000000, 327.499603, 84573.000000, -699.000000, 191829.000000, 111733.000000, 334.264862, 60922.000000, 38.000000, 172655.000000, 92814.000000, 304.653900, 91511.000000, -805.000000, 184325.000000, Rochas
RT3_5.jpg, 115.000000, 3562.981934, 1.663217, 4466.000000, 122518.000000, 350.025726, 38791.000000, -513.000000, 161309.000000, 125106.000000, 353.703278, 40037.000000, 497.000000, 165143.000000, 80433.000000, 283.607117, 53625.000000, -831.000000, 134058.000000, Rochas
RT3_6.jpg, 121.000000, 3982.850586, 1.818267, 3881.000000, 188461.000000, 434.120941, 58119.000000, -585.000000, 246580.000000, 159613.000000, 399.515961, 38979.000000, 111.000000, 198592.000000, 99198.000000, 314.957153, 52050.000000, -588.000000, 151248.000000, Rochas
RT3_7.jpg, 122.000000, 3725.237305, 1.782646, 4023.500000, 73251.000000, 270.649231, 66634.000000, -730.000000, 139885.000000, 90296.000000, 300.492920, 54049.000000, 209.000000, 144345.000000, 83801.000000, 289.484009, 93283.000000, -861.000000, 177084.000000, Rochas
RT3_8.jpg, 119.000000, 3744.215576, 1.687491, 4177.000000, 115668.000000, 340.099976, 71256.000000, -492.000000, 186924.000000, 112411.000000, 335.277496, 76223.000000, 501.000000, 188634.000000, 79831.000000, 282.543793, 98791.000000, -663.000000, 178622.000000, Rochas
RT3_9.jpg, 123.000000, 3721.392578, 1.772330, 4026.000000, 78339.000000, 279.891052, 62551.000000, -275.000000, 140890.000000, 80986.000000, 284.580383, 62063.000000, 223.000000, 143049.000000, 95501.000000, 309.032349, 98714.000000, -630.000000, 194215.000000, Rochas
RT7_1.jpg, 123.000000, 4742.824707, 2.551614, 3183.500000, 719462.000000, 848.211060, 20237.000000, -91.000000, 739699.000000, 418767.000000, 647.122070, 11535.000000, 11.000000, 430302.000000, 1482269.000000, 1217.484741, 58835.000000, -49.000000, 1541104.000000, Folhas
